PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Delivery_Status,Negotiation_Savings,Total_Cost,Defect_Rate,Delivery_Time,Compliance_Status
PO-00592,Delta_Logistics,2022-02-17,2022-02-18,Raw Materials,Pending,790,26.8,25.62,115.0,Yes,Delivered,1.1799999999999997,20239.8,0.14556962025316456,1.0,Compliant
PO-00593,Gamma_Co,2022-09-08,2022-09-27,MRO,Pending,1547,61.12,53.43,77.0,Yes,Delivered,7.689999999999998,82656.21,0.049773755656108594,19.0,Compliant
PO-00594,Delta_Logistics,2023-05-02,2023-05-20,Office Supplies,Cancelled,166,95.65,94.48,23.0,Yes,Delivered,1.1700000000000017,15683.68,0.13855421686746988,18.0,Compliant
PO-00595,Alpha_Inc,2023-09-18,2023-09-21,Electronics,Delivered,1903,83.49,82.33,43.0,Yes,Delivered,1.1599999999999966,156673.99,0.02259590120861797,3.0,Compliant
PO-00596,Delta_Logistics,2022-03-16,2022-03-29,Office Supplies,Partially Delivered,840,83.42,80.35,153.0,Yes,Delivered,3.0700000000000074,67494.0,0.18214285714285713,13.0,Compliant
PO-00597,Delta_Logistics,2023-04-12,,MRO,Delivered,1200,74.49,64.63,161.0,Yes,Not Delivered,9.86,77556.0,0.13416666666666666,,Compliant
PO-00598,Gamma_Co,2023-03-01,2023-03-18,Raw Materials,Delivered,1466,77.37,70.35,72.0,Yes,Delivered,7.02000000000001,103133.09999999999,0.04911323328785812,17.0,Compliant
PO-00599,Alpha_Inc,2023-10-07,2023-10-21,Office Supplies,Delivered,1981,95.5,94.39,49.0,Yes,Delivered,1.1099999999999994,186986.59,0.024734982332155476,14.0,Compliant
PO-00600,Gamma_Co,2023-08-13,2023-08-16,Packaging,Delivered,1062,35.55,32.38,0.0,Yes,Delivered,3.1699999999999946,34387.560000000005,0.0,3.0,Compliant
PO-00601,Alpha_Inc,2022-07-19,2022-07-30,MRO,Delivered,1714,55.67,55.09,42.0,Yes,Delivered,0.5799999999999983,94424.26000000001,0.024504084014002333,11.0,Compliant
PO-00602,Alpha_Inc,2023-12-15,2023-12-30,Office Supplies,Delivered,1131,33.35,31.28,23.0,Yes,Delivered,2.0700000000000003,35377.68,0.020335985853227233,15.0,Compliant
PO-00603,Alpha_Inc,2023-01-29,2023-02-15,Office Supplies,Delivered,683,104.82,101.34,0.0,Yes,Delivered,3.4799999999999898,69215.22,0.0,17.0,Compliant
PO-00604,Gamma_Co,2023-05-22,2023-06-09,Packaging,Partially Delivered,562,102.56,90.88,38.0,Yes,Delivered,11.680000000000007,51074.56,0.06761565836298933,18.0,Compliant
PO-00605,Alpha_Inc,2023-02-14,2023-02-20,Electronics,Delivered,1824,14.43,14.11,36.0,Yes,Delivered,0.3200000000000003,25736.64,0.019736842105263157,6.0,Compliant
PO-00606,Beta_Supplies,2022-09-07,2022-09-12,Electronics,Partially Delivered,851,76.44,74.76,91.0,Yes,Delivered,1.6799999999999926,63620.76,0.10693301997649823,5.0,Compliant
PO-00607,Beta_Supplies,2022-06-01,2022-06-03,Office Supplies,Delivered,1169,95.6,82.16,103.0,Yes,Delivered,13.439999999999998,96045.04,0.08810949529512403,2.0,Compliant
PO-00608,Epsilon_Group,2023-11-03,2023-11-20,MRO,Delivered,1711,29.14,26.35,48.0,Yes,Delivered,2.789999999999999,45084.850000000006,0.028053769725306838,17.0,Compliant
PO-00609,Beta_Supplies,2023-12-06,2023-12-12,Packaging,Pending,1191,68.14,61.71,112.0,Yes,Delivered,6.43,73496.61,0.09403862300587741,6.0,Compliant
PO-00610,Epsilon_Group,2022-01-06,2022-01-14,Electronics,Delivered,609,92.39,82.75,29.0,Yes,Delivered,9.64,50394.75,0.047619047619047616,8.0,Compliant
PO-00611,Beta_Supplies,2022-04-20,2022-05-07,Office Supplies,Delivered,1674,13.25,11.77,181.0,Yes,Delivered,1.4800000000000004,19702.98,0.1081242532855436,17.0,Compliant
PO-00612,Gamma_Co,2023-03-12,2023-03-15,MRO,Delivered,537,77.86,71.18,20.0,Yes,Delivered,6.679999999999993,38223.66,0.037243947858473,3.0,Compliant
PO-00613,Epsilon_Group,2022-08-13,2022-08-31,Electronics,Delivered,1310,38.05,37.0,45.0,Yes,Delivered,1.0499999999999972,48470.0,0.03435114503816794,18.0,Compliant
PO-00614,Delta_Logistics,2022-06-30,2022-07-10,Raw Materials,Delivered,1958,95.53,91.72,308.0,Yes,Delivered,3.8100000000000023,179587.76,0.15730337078651685,10.0,Compliant
PO-00615,Delta_Logistics,2023-12-14,2023-12-17,Office Supplies,Delivered,946,108.6,101.78,146.0,Yes,Delivered,6.819999999999993,96283.88,0.1543340380549683,3.0,Compliant
PO-00616,Beta_Supplies,2023-06-15,2023-06-21,Packaging,Partially Delivered,1345,103.06,95.14,0.0,Yes,Delivered,7.920000000000002,127963.3,0.0,6.0,Compliant
PO-00617,Delta_Logistics,2023-04-21,2023-05-10,MRO,Delivered,1262,56.63,51.46,0.0,No,Delivered,5.170000000000002,64942.520000000004,0.0,19.0,Non-Compliant
PO-00618,Beta_Supplies,2022-02-21,2022-03-13,Office Supplies,Pending,753,88.02,79.92,75.0,Yes,Delivered,8.099999999999994,60179.76,0.099601593625498,20.0,Compliant
PO-00619,Beta_Supplies,2023-07-25,2023-08-14,Electronics,Delivered,1520,93.75,81.63,149.0,Yes,Delivered,12.120000000000005,124077.59999999999,0.09802631578947368,20.0,Compliant
PO-00620,Delta_Logistics,2022-09-13,2022-10-02,Office Supplies,Delivered,630,40.27,37.54,76.0,Yes,Delivered,2.730000000000004,23650.2,0.12063492063492064,19.0,Compliant
PO-00621,Delta_Logistics,2022-05-05,2022-05-06,Office Supplies,Delivered,839,86.29,82.51,110.0,Yes,Delivered,3.780000000000001,69225.89,0.13110846245530394,1.0,Compliant
PO-00622,Alpha_Inc,2023-04-13,2023-05-02,Electronics,Delivered,910,14.33,14.07,27.0,Yes,Delivered,0.2599999999999998,12803.7,0.02967032967032967,19.0,Compliant
PO-00623,Epsilon_Group,2022-05-17,2022-05-24,Raw Materials,Delivered,296,64.94,63.61,0.0,Yes,Delivered,1.3299999999999983,18828.56,0.0,7.0,Compliant
PO-00624,Beta_Supplies,2023-04-21,2023-05-05,MRO,Delivered,1149,33.0,30.65,141.0,Yes,Delivered,2.3500000000000014,35216.85,0.1227154046997389,14.0,Compliant
PO-00625,Delta_Logistics,2023-11-15,2023-11-16,Electronics,Delivered,203,23.14,20.0,0.0,No,Delivered,3.1400000000000006,4060.0,0.0,1.0,Non-Compliant
PO-00626,Epsilon_Group,2023-06-28,2023-07-16,Office Supplies,Delivered,1729,18.36,16.34,47.0,Yes,Delivered,2.0199999999999996,28251.86,0.027183342972816656,18.0,Compliant
PO-00627,Delta_Logistics,2023-07-27,2023-08-06,Office Supplies,Delivered,1508,79.21,73.27,226.0,Yes,Delivered,5.939999999999998,110491.15999999999,0.14986737400530503,10.0,Compliant
PO-00628,Delta_Logistics,2023-09-02,2023-09-15,Packaging,Partially Delivered,1046,44.65,40.1,165.0,No,Delivered,4.549999999999997,41944.6,0.1577437858508604,13.0,Non-Compliant
PO-00629,Alpha_Inc,2022-11-21,2022-11-24,Office Supplies,Delivered,1159,78.99,71.69,14.0,Yes,Delivered,7.299999999999997,83088.70999999999,0.012079378774805867,3.0,Compliant
PO-00630,Beta_Supplies,2023-03-30,2023-04-05,Electronics,Delivered,746,16.99,15.35,69.0,No,Delivered,1.6399999999999988,11451.1,0.09249329758713137,6.0,Non-Compliant
PO-00631,Beta_Supplies,2023-09-20,2023-10-06,Packaging,Delivered,1358,42.21,38.75,128.0,Yes,Delivered,3.460000000000001,52622.5,0.09425625920471281,16.0,Compliant
PO-00632,Gamma_Co,2023-06-01,2023-06-12,Office Supplies,Delivered,1293,63.53,59.42,79.0,Yes,Delivered,4.109999999999999,76830.06,0.06109822119102862,11.0,Compliant
PO-00633,Alpha_Inc,2023-03-13,2023-03-24,Electronics,Delivered,1142,86.85,74.28,30.0,Yes,Delivered,12.569999999999993,84827.76,0.02626970227670753,11.0,Compliant
PO-00634,Epsilon_Group,2023-07-16,2023-07-27,MRO,Delivered,1120,42.17,37.47,33.0,Yes,Delivered,4.700000000000003,41966.4,0.029464285714285714,11.0,Compliant
PO-00635,Alpha_Inc,2023-04-02,2023-04-14,MRO,Delivered,1058,71.3,62.04,0.0,Yes,Delivered,9.259999999999998,65638.31999999999,0.0,12.0,Compliant
PO-00636,Epsilon_Group,2022-06-12,,Office Supplies,Delivered,143,91.98,86.02,5.0,Yes,Not Delivered,5.960000000000008,12300.859999999999,0.03496503496503497,,Compliant
PO-00637,Beta_Supplies,2023-05-02,2023-05-14,MRO,Delivered,1823,70.66,66.92,202.0,Yes,Delivered,3.739999999999995,121995.16,0.11080636313768513,12.0,Compliant
PO-00638,Gamma_Co,2023-04-06,2023-04-10,Office Supplies,Delivered,1007,33.29,28.48,49.0,Yes,Delivered,4.809999999999999,28679.36,0.04865938430983118,4.0,Compliant
PO-00639,Gamma_Co,2022-09-23,2022-10-08,Packaging,Delivered,1061,12.68,12.36,56.0,No,Delivered,0.3200000000000003,13113.96,0.0527803958529689,15.0,Non-Compliant
PO-00640,Beta_Supplies,2022-09-11,2022-09-26,MRO,Pending,502,91.84,82.33,0.0,Yes,Delivered,9.510000000000005,41329.659999999996,0.0,15.0,Compliant
PO-00641,Delta_Logistics,2023-10-15,2023-10-19,Packaging,Delivered,1277,13.17,11.63,199.0,No,Delivered,1.5399999999999991,14851.51,0.1558339859044636,4.0,Non-Compliant
PO-00642,Alpha_Inc,2022-10-11,2022-10-24,Packaging,Delivered,961,92.72,88.49,22.0,Yes,Delivered,4.230000000000004,85038.89,0.022892819979188347,13.0,Compliant
PO-00643,Gamma_Co,2023-06-18,2023-07-02,Packaging,Delivered,267,62.5,61.18,17.0,Yes,Delivered,1.3200000000000003,16335.06,0.06367041198501873,14.0,Compliant
PO-00644,Delta_Logistics,2023-05-12,2023-05-18,Raw Materials,Cancelled,523,102.08,99.59,0.0,Yes,Delivered,2.489999999999995,52085.57,0.0,6.0,Compliant
PO-00645,Epsilon_Group,2023-10-04,2023-10-23,Electronics,Pending,481,90.49,77.17,0.0,Yes,Delivered,13.319999999999993,37118.770000000004,0.0,19.0,Compliant
PO-00646,Gamma_Co,2022-09-02,2022-09-09,Office Supplies,Delivered,390,103.81,100.12,20.0,Yes,Delivered,3.6899999999999977,39046.8,0.05128205128205128,7.0,Compliant
PO-00647,Epsilon_Group,2022-10-09,2022-10-25,Packaging,Delivered,600,43.43,38.76,22.0,Yes,Delivered,4.670000000000002,23256.0,0.03666666666666667,16.0,Compliant
PO-00648,Delta_Logistics,2023-03-27,,Office Supplies,Delivered,1685,84.58,75.21,253.0,No,Not Delivered,9.370000000000005,126728.84999999999,0.15014836795252226,,Non-Compliant
PO-00649,Epsilon_Group,2022-03-21,2022-03-31,Packaging,Cancelled,1362,46.64,42.85,33.0,Yes,Delivered,3.789999999999999,58361.700000000004,0.024229074889867842,10.0,Compliant
PO-00650,Delta_Logistics,2024-01-01,2024-01-04,Electronics,Pending,1327,59.57,56.44,169.0,Yes,Delivered,3.1300000000000026,74895.87999999999,0.12735493594574226,3.0,Compliant
PO-00651,Epsilon_Group,2022-10-20,,MRO,Delivered,1807,69.47,60.0,50.0,Yes,Not Delivered,9.469999999999999,108420.0,0.02767017155506364,,Compliant
PO-00652,Alpha_Inc,2022-08-29,2022-09-06,Office Supplies,Pending,406,91.73,89.13,0.0,Yes,Delivered,2.6000000000000085,36186.78,0.0,8.0,Compliant
PO-00653,Gamma_Co,2022-10-06,2022-10-18,Raw Materials,Partially Delivered,72,103.0,89.49,1.0,No,Delivered,13.510000000000005,6443.28,0.013888888888888888,12.0,Non-Compliant
PO-00654,Gamma_Co,2022-12-10,2022-12-20,Office Supplies,Delivered,1835,83.5,82.36,85.0,No,Delivered,1.1400000000000006,151130.6,0.04632152588555858,10.0,Non-Compliant
PO-00655,Delta_Logistics,2022-11-24,2022-12-10,Electronics,Pending,571,49.98,45.58,0.0,No,Delivered,4.399999999999999,26026.18,0.0,16.0,Non-Compliant
PO-00656,Epsilon_Group,2023-07-08,2023-07-09,Packaging,Delivered,1831,52.24,50.44,60.0,Yes,Delivered,1.8000000000000043,92355.64,0.03276897870016385,1.0,Compliant
PO-00657,Beta_Supplies,2022-03-24,2022-04-07,Office Supplies,Pending,1910,77.15,68.49,170.0,Yes,Delivered,8.66000000000001,130815.9,0.08900523560209424,14.0,Compliant
PO-00658,Gamma_Co,2022-05-22,2022-05-31,Electronics,Partially Delivered,1173,32.12,29.18,0.0,Yes,Delivered,2.9399999999999977,34228.14,0.0,9.0,Compliant
PO-00659,Epsilon_Group,2022-06-04,2022-06-17,Packaging,Partially Delivered,851,20.44,19.22,22.0,Yes,Delivered,1.2200000000000024,16356.22,0.025851938895417155,13.0,Compliant
PO-00660,Epsilon_Group,2022-08-25,2022-09-07,MRO,Cancelled,1253,43.38,38.01,34.0,Yes,Delivered,5.3700000000000045,47626.53,0.02713487629688747,13.0,Compliant
PO-00661,Alpha_Inc,2023-01-28,2023-02-15,Electronics,Delivered,1296,38.0,33.42,33.0,Yes,Delivered,4.579999999999998,43312.32,0.02546296296296296,18.0,Compliant
PO-00662,Beta_Supplies,2023-12-12,2023-12-30,Raw Materials,Delivered,1979,40.88,39.46,221.0,Yes,Delivered,1.4200000000000017,78091.34,0.11167256189994947,18.0,Compliant
PO-00663,Gamma_Co,2022-06-06,2022-06-19,Office Supplies,Delivered,811,31.8,30.33,58.0,Yes,Delivered,1.4700000000000024,24597.629999999997,0.07151664611590629,13.0,Compliant
PO-00664,Alpha_Inc,2023-12-25,2024-01-12,Electronics,Delivered,1732,15.37,14.7,38.0,Yes,Delivered,0.6699999999999999,25460.399999999998,0.021939953810623556,18.0,Compliant
PO-00665,Beta_Supplies,2022-08-08,2022-08-28,Packaging,Delivered,491,12.01,11.67,47.0,Yes,Delivered,0.33999999999999986,5729.97,0.09572301425661914,20.0,Compliant
PO-00666,Gamma_Co,2022-03-07,2022-03-11,Packaging,Cancelled,1681,99.88,96.38,90.0,Yes,Delivered,3.5,162014.78,0.05353955978584176,4.0,Compliant
PO-00667,Alpha_Inc,2023-03-01,2023-03-05,Raw Materials,Partially Delivered,818,51.89,47.85,12.0,Yes,Delivered,4.039999999999999,39141.3,0.014669926650366748,4.0,Compliant
PO-00668,Beta_Supplies,2023-02-22,2023-03-05,Office Supplies,Delivered,1065,47.49,41.42,113.0,Yes,Delivered,6.07,44112.3,0.10610328638497653,11.0,Compliant
PO-00669,Gamma_Co,2022-12-05,2022-12-17,Packaging,Delivered,1398,75.08,67.09,57.0,Yes,Delivered,7.989999999999995,93791.82,0.0407725321888412,12.0,Compliant
PO-00670,Beta_Supplies,2023-07-10,2023-07-17,Packaging,Delivered,565,32.31,29.76,60.0,Yes,Delivered,2.5500000000000007,16814.4,0.10619469026548672,7.0,Compliant
PO-00671,Epsilon_Group,2023-04-23,2023-05-06,Packaging,Pending,1089,102.66,89.21,33.0,Yes,Delivered,13.450000000000003,97149.68999999999,0.030303030303030304,13.0,Compliant
PO-00672,Delta_Logistics,2023-03-02,2023-03-04,Electronics,Delivered,841,86.43,83.77,125.0,No,Delivered,2.660000000000011,70450.56999999999,0.14863258026159334,2.0,Non-Compliant
PO-00673,Delta_Logistics,2022-03-05,2022-03-16,Electronics,Delivered,385,18.23,17.74,0.0,Yes,Delivered,0.490000000000002,6829.9,0.0,11.0,Compliant
PO-00674,Epsilon_Group,2022-07-31,2022-08-17,Office Supplies,Delivered,1832,49.01,41.86,52.0,Yes,Delivered,7.149999999999999,76687.52,0.028384279475982533,17.0,Compliant
PO-00675,Beta_Supplies,2023-03-07,2023-03-27,Raw Materials,Delivered,307,95.36,83.63,29.0,Yes,Delivered,11.730000000000004,25674.41,0.09446254071661238,20.0,Compliant
PO-00676,Epsilon_Group,2023-02-03,2023-02-08,Office Supplies,Delivered,546,101.2,97.82,21.0,Yes,Delivered,3.3800000000000097,53409.719999999994,0.038461538461538464,5.0,Compliant
PO-00677,Delta_Logistics,2023-08-22,2023-09-11,Raw Materials,Delivered,945,57.01,55.14,147.0,No,Delivered,1.8699999999999974,52107.3,0.15555555555555556,20.0,Non-Compliant
PO-00678,Delta_Logistics,2023-12-14,2023-12-27,MRO,Pending,209,72.71,64.34,39.0,Yes,Delivered,8.36999999999999,13447.060000000001,0.18660287081339713,13.0,Compliant
PO-00679,Beta_Supplies,2022-01-21,,Packaging,Delivered,1548,25.03,22.87,0.0,Yes,Not Delivered,2.16,35402.76,0.0,,Compliant
PO-00680,Delta_Logistics,2023-08-13,2023-08-23,Raw Materials,Delivered,901,108.63,106.3,141.0,Yes,Delivered,2.3299999999999983,95776.3,0.1564927857935627,10.0,Compliant
PO-00681,Epsilon_Group,2023-01-25,2023-02-11,Packaging,Delivered,1737,32.7,31.02,48.0,Yes,Delivered,1.6800000000000033,53881.74,0.027633851468048358,17.0,Compliant
PO-00682,Beta_Supplies,2023-05-04,2023-05-22,Raw Materials,Delivered,1981,102.43,90.99,204.0,Yes,Delivered,11.440000000000012,180251.19,0.10297829379101464,18.0,Compliant
PO-00683,Epsilon_Group,2022-01-07,2022-01-26,MRO,Pending,739,68.47,66.09,19.0,Yes,Delivered,2.3799999999999955,48840.51,0.02571041948579161,19.0,Compliant
PO-00684,Beta_Supplies,2022-12-27,2022-12-28,Raw Materials,Delivered,1748,68.25,62.84,171.0,Yes,Delivered,5.409999999999997,109844.32,0.09782608695652174,1.0,Compliant
PO-00685,Delta_Logistics,2022-11-02,2022-11-06,Office Supplies,Cancelled,429,58.95,55.35,59.0,No,Delivered,3.6000000000000014,23745.15,0.13752913752913754,4.0,Non-Compliant
PO-00686,Gamma_Co,2023-02-04,,Electronics,Delivered,1618,32.76,28.41,62.0,Yes,Not Delivered,4.349999999999998,45967.38,0.038318912237330034,,Compliant
PO-00687,Beta_Supplies,2023-03-06,2023-03-07,Packaging,Delivered,1006,27.7,23.66,101.0,No,Delivered,4.039999999999999,23801.96,0.10039761431411531,1.0,Non-Compliant
PO-00688,Beta_Supplies,2023-07-06,2023-07-15,Electronics,Partially Delivered,740,32.53,29.35,84.0,Yes,Delivered,3.1799999999999997,21719.0,0.11351351351351352,9.0,Compliant
PO-00689,Gamma_Co,2023-07-14,,Raw Materials,Delivered,1500,29.19,27.24,72.0,Yes,Not Delivered,1.9500000000000028,40860.0,0.048,,Compliant
PO-00690,Delta_Logistics,2023-09-10,2023-09-29,Office Supplies,Cancelled,1686,88.18,77.15,0.0,Yes,Delivered,11.030000000000001,130074.90000000001,0.0,19.0,Compliant
PO-00691,Epsilon_Group,2022-08-14,2022-08-16,Raw Materials,Cancelled,1341,42.96,41.75,39.0,Yes,Delivered,1.2100000000000009,55986.75,0.029082774049217,2.0,Compliant
PO-00692,Alpha_Inc,2023-05-15,2023-05-21,MRO,Cancelled,1908,16.42,15.31,36.0,Yes,Delivered,1.1100000000000012,29211.48,0.018867924528301886,6.0,Compliant
PO-00693,Gamma_Co,2022-08-13,2022-09-02,MRO,Partially Delivered,1650,100.62,90.45,85.0,Yes,Delivered,10.170000000000002,149242.5,0.051515151515151514,20.0,Compliant
PO-00694,Alpha_Inc,2022-10-07,2022-10-20,MRO,Delivered,1490,93.57,81.68,29.0,Yes,Delivered,11.889999999999986,121703.20000000001,0.019463087248322148,13.0,Compliant
PO-00695,Delta_Logistics,2023-03-23,2023-03-31,Raw Materials,Delivered,1241,100.04,97.56,187.0,Yes,Delivered,2.480000000000004,121071.96,0.1506849315068493,8.0,Compliant
PO-00696,Beta_Supplies,2023-05-13,2023-05-17,MRO,Delivered,1915,107.51,102.66,184.0,Yes,Delivered,4.8500000000000085,196593.9,0.09608355091383812,4.0,Compliant
PO-00697,Beta_Supplies,2022-01-30,2022-02-14,Raw Materials,Delivered,1116,25.65,24.28,121.0,Yes,Delivered,1.3699999999999974,27096.48,0.10842293906810035,15.0,Compliant
PO-00698,Delta_Logistics,2023-02-03,2023-02-08,Raw Materials,Delivered,1629,48.63,43.28,260.0,Yes,Delivered,5.350000000000001,70503.12,0.1596071209330878,5.0,Compliant
PO-00699,Epsilon_Group,2022-12-11,2022-12-18,Office Supplies,Delivered,334,82.54,74.63,0.0,Yes,Delivered,7.910000000000011,24926.42,0.0,7.0,Compliant
PO-00700,Epsilon_Group,2023-11-16,2023-12-06,Packaging,Delivered,446,80.63,70.37,0.0,Yes,Delivered,10.259999999999991,31385.02,0.0,20.0,Compliant
PO-00701,Delta_Logistics,2023-11-27,,Electronics,Delivered,61,26.47,24.62,6.0,Yes,Not Delivered,1.8499999999999979,1501.8200000000002,0.09836065573770492,,Compliant
PO-00702,Delta_Logistics,2023-02-19,2023-02-21,Packaging,Delivered,1680,88.85,87.53,0.0,Yes,Delivered,1.3199999999999932,147050.4,0.0,2.0,Compliant
PO-00703,Delta_Logistics,2022-06-19,2022-07-06,Electronics,Delivered,1375,30.95,30.02,223.0,Yes,Delivered,0.9299999999999997,41277.5,0.16218181818181818,17.0,Compliant
PO-00704,Delta_Logistics,2023-04-24,2023-05-05,Electronics,Partially Delivered,1971,32.4,30.48,321.0,Yes,Delivered,1.9199999999999982,60076.08,0.1628614916286149,11.0,Compliant
PO-00705,Delta_Logistics,2022-05-11,,Raw Materials,Pending,1326,59.49,56.21,0.0,Yes,Not Delivered,3.280000000000001,74534.46,0.0,,Compliant
PO-00706,Delta_Logistics,2023-09-30,2023-10-13,MRO,Cancelled,548,69.7,61.87,90.0,Yes,Delivered,7.830000000000005,33904.76,0.16423357664233576,13.0,Compliant
PO-00707,Beta_Supplies,2023-07-01,2023-07-07,MRO,Delivered,803,67.81,61.53,78.0,Yes,Delivered,6.280000000000001,49408.590000000004,0.09713574097135741,6.0,Compliant
PO-00708,Alpha_Inc,2022-01-28,2022-02-15,MRO,Delivered,84,18.23,15.55,0.0,Yes,Delivered,2.6799999999999997,1306.2,0.0,18.0,Compliant
PO-00709,Epsilon_Group,2023-02-08,2023-02-20,Packaging,Delivered,776,94.75,90.89,19.0,Yes,Delivered,3.8599999999999994,70530.64,0.024484536082474227,12.0,Compliant
PO-00710,Alpha_Inc,2023-08-30,2023-09-08,MRO,Delivered,898,37.12,35.54,18.0,No,Delivered,1.5799999999999983,31914.92,0.0200445434298441,9.0,Non-Compliant
PO-00711,Beta_Supplies,2023-08-01,2023-08-08,Office Supplies,Cancelled,139,23.71,20.18,14.0,Yes,Delivered,3.530000000000001,2805.02,0.10071942446043165,7.0,Compliant
PO-00712,Gamma_Co,2023-11-10,,Raw Materials,Delivered,825,99.89,97.65,30.0,Yes,Not Delivered,2.239999999999995,80561.25,0.03636363636363636,,Compliant
PO-00713,Alpha_Inc,2022-01-28,2022-02-07,MRO,Delivered,654,96.01,90.31,10.0,Yes,Delivered,5.700000000000003,59062.74,0.01529051987767584,10.0,Compliant
PO-00714,Gamma_Co,2022-03-27,2022-04-06,MRO,Delivered,1995,88.47,82.65,87.0,No,Delivered,5.819999999999993,164886.75,0.04360902255639098,10.0,Non-Compliant
PO-00715,Beta_Supplies,2023-10-21,2023-10-28,MRO,Delivered,1019,91.56,77.93,111.0,No,Delivered,13.629999999999995,79410.67000000001,0.10893032384690873,7.0,Non-Compliant
PO-00716,Epsilon_Group,2023-03-15,2023-03-31,Packaging,Pending,1675,73.8,65.34,42.0,Yes,Delivered,8.459999999999994,109444.5,0.02507462686567164,16.0,Compliant
PO-00717,Gamma_Co,2022-05-19,2022-05-31,Raw Materials,Pending,1071,60.77,58.5,0.0,Yes,Delivered,2.270000000000003,62653.5,0.0,12.0,Compliant
PO-00718,Beta_Supplies,2023-04-18,2023-04-27,Office Supplies,Delivered,467,19.17,17.11,49.0,Yes,Delivered,2.0600000000000023,7990.37,0.10492505353319058,9.0,Compliant
PO-00719,Delta_Logistics,2022-07-06,2022-07-25,MRO,Pending,164,48.16,47.46,27.0,Yes,Delivered,0.6999999999999957,7783.4400000000005,0.16463414634146342,19.0,Compliant
PO-00720,Epsilon_Group,2022-02-21,2022-03-06,Electronics,Cancelled,666,43.76,41.13,18.0,Yes,Delivered,2.6299999999999955,27392.58,0.02702702702702703,13.0,Compliant
PO-00721,Delta_Logistics,2022-09-24,2022-10-07,Packaging,Partially Delivered,1976,34.71,31.56,286.0,No,Delivered,3.150000000000002,62362.56,0.14473684210526316,13.0,Non-Compliant
PO-00722,Epsilon_Group,2023-01-24,2023-01-29,MRO,Delivered,1269,79.61,71.86,47.0,Yes,Delivered,7.75,91190.34,0.037037037037037035,5.0,Compliant
PO-00723,Epsilon_Group,2022-12-02,2022-12-12,MRO,Delivered,875,57.63,51.8,16.0,Yes,Delivered,5.830000000000005,45325.0,0.018285714285714287,10.0,Compliant
PO-00724,Alpha_Inc,2022-08-05,,Packaging,Partially Delivered,1574,17.9,15.85,31.0,Yes,Not Delivered,2.049999999999999,24947.899999999998,0.019695044472681066,,Compliant
PO-00725,Epsilon_Group,2023-04-11,2023-04-26,Office Supplies,Partially Delivered,1699,32.05,29.34,69.0,Yes,Delivered,2.7099999999999973,49848.659999999996,0.04061212477928193,15.0,Compliant
PO-00726,Alpha_Inc,2022-12-01,2022-12-17,Electronics,Delivered,1566,75.43,71.27,27.0,Yes,Delivered,4.160000000000011,111608.81999999999,0.017241379310344827,16.0,Compliant
PO-00727,Gamma_Co,2022-12-12,2022-12-30,Electronics,Delivered,1148,17.78,17.16,61.0,Yes,Delivered,0.620000000000001,19699.68,0.05313588850174216,18.0,Compliant
PO-00728,Epsilon_Group,2023-01-24,2023-02-11,Office Supplies,Delivered,462,91.81,83.14,11.0,Yes,Delivered,8.670000000000002,38410.68,0.023809523809523808,18.0,Compliant
PO-00729,Gamma_Co,2022-10-12,2022-10-17,Packaging,Delivered,1449,57.02,49.28,71.0,Yes,Delivered,7.740000000000002,71406.72,0.04899930986887509,5.0,Compliant
PO-00730,Epsilon_Group,2023-03-08,2023-03-27,MRO,Delivered,1493,56.98,52.51,43.0,Yes,Delivered,4.469999999999999,78397.43,0.028801071667782986,19.0,Compliant
PO-00731,Alpha_Inc,2022-09-16,2022-09-18,Office Supplies,Delivered,778,65.85,62.08,0.0,No,Delivered,3.769999999999996,48298.24,0.0,2.0,Non-Compliant
PO-00732,Delta_Logistics,2022-03-25,2022-04-11,Packaging,Partially Delivered,1350,85.06,82.34,0.0,No,Delivered,2.719999999999999,111159.0,0.0,17.0,Non-Compliant
PO-00733,Epsilon_Group,2023-04-27,2023-05-05,Packaging,Delivered,1070,44.4,40.07,26.0,Yes,Delivered,4.329999999999998,42874.9,0.024299065420560748,8.0,Compliant
PO-00734,Beta_Supplies,2022-01-20,2022-02-03,Packaging,Pending,810,71.02,66.8,73.0,Yes,Delivered,4.219999999999999,54108.0,0.09012345679012346,14.0,Compliant
PO-00735,Delta_Logistics,2023-07-07,2023-07-23,Packaging,Cancelled,725,66.4,62.1,118.0,Yes,Delivered,4.300000000000004,45022.5,0.16275862068965516,16.0,Compliant
PO-00736,Alpha_Inc,2022-02-23,2022-02-28,Electronics,Delivered,1467,34.2,30.5,25.0,Yes,Delivered,3.700000000000003,44743.5,0.017041581458759374,5.0,Compliant
PO-00737,Beta_Supplies,2022-12-25,2023-01-12,Packaging,Delivered,1942,93.98,81.31,198.0,Yes,Delivered,12.670000000000002,157904.02000000002,0.101956745623069,18.0,Compliant
PO-00738,Gamma_Co,2022-08-18,,Office Supplies,Delivered,506,84.63,72.69,20.0,Yes,Not Delivered,11.939999999999998,36781.14,0.039525691699604744,,Compliant
